id;supplier_code;supplier_name;supplier_address;telephone;fax;email;contact_person;is_active;is_delete;created_by;created_date;updated_by;updated_date;type
624;907;PT MANGIMBALI PELUMAS JAYA;KAWASAN RUKO CITRALAND MIRACLE WALK 3 NO 5 MANADO;;;;MR JOHN;Y;N;USER0007;2021-04-19 16:05:39.610;USER0007;2021-04-19 16:05:39.623;NULL
625;601;"DATALINK MITRA ABADI ";MANGGA DUA DALAM JAKARTA PUSAT;02122685898;;;ANISA;Y;N;USER0008;2021-04-21 10:44:41.710;USER0008;2021-06-29 16:33:48.180;NULL
626;908;RONNY MONGKARENG;KOLONGAN TOMOHON;082191208470;;;RONNY;Y;N;USER0008;2021-05-07 16:28:38.533;USER0008;2021-05-07 16:28:38.547;NULL
627;909;PT MICROCHEM INDONESIA;"MANADO PANIKI BAWAH JL AA MARAMIS NO 147 BLOK B1 ";;;;NOVA HIDAYAT;Y;N;USER0007;2021-05-19 10:46:17.140;USER0007;2021-05-19 10:46:17.177;NULL
628;910;PT GRAHA MULTISARANA MESINDO;RUKO GATSU PLASA NO 23 SEMARANG;081559700999;;;ARIF KIMBERLY;Y;N;USER0008;2021-06-23 17:08:19.120;USER0008;2021-06-23 17:08:19.150;NULL
629;911;DINAS PERKIM;BITUNG;081245941510;;;PAK EDI;N;Y;USER0008;2021-06-24 12:27:05.747;USER0008;2021-06-25 15:46:48.307;NULL
630;911;PT SUMBER ANEKA KARYA ABADI;JL BATU CEPER NO2 BC KEBON KELAPA GAMBIR JAKARTA PUSAT;021 3854444;;;MS ADEL;Y;N;USER0007;2021-06-29 11:10:21.317;USER0007;2021-06-29 11:10:21.390;NULL
631;912;PT SUMBER MAKMUR SURYA PERKASA;BKR PELAJAR NO 51 SURABAYA;0315345215;0315345388;info@smsperkasa.com;BP.FANNY;Y;N;USER0008;2021-07-14 14:15:25.937;USER0008;2021-07-14 14:15:25.983;NULL
632;913;TK MURAH JAYA;CALACA MANADO;081241954766;08534267365;;KO THY;Y;N;USER0008;2021-07-21 09:53:41.757;USER0008;2021-07-21 10:00:44.637;NULL
633;751;MR.RONNY PANDALEKE;JL MAPANGET RAYA NO 2 MANADO;;;;0431;Y;N;USER0007;2021-08-10 11:56:08.147;USER0007;2021-08-10 11:56:08.177;NULL
634;914;LOTTE GROSIR;MANADO;;;;NN;Y;N;USER0008;2021-08-18 15:15:03.223;USER0008;2021-08-18 15:15:03.263;NULL
635;915;JANUAR LALERORANG;SAGERAT BITUNG;089631904564;;;JANUAR;Y;N;USER0008;2021-09-03 16:13:27.047;USER0008;2021-09-03 16:13:27.090;NULL
636;916;"TOKO AUTO BLESS ";WANGURER BITUNG;;;;AUTO BLES;Y;N;USER0007;2021-09-06 16:18:26.610;USER0007;2021-09-06 16:18:26.647;NULL
637;917;PT AGRA LOKA ALKESINDO;MALALAYANG MANADO;081340407655;;;CI SHERLY;Y;N;USER0008;2021-10-12 14:16:52.363;USER0008;2021-10-12 14:17:17.407;NULL
638;918;UD PRATAMA;SINGKIL MANADO;085210100064;;;BP.FANNY;Y;N;USER0008;2021-10-26 16:04:36.220;USER0008;2021-11-01 10:15:15.880;NULL
639;919;PT MEGA PRIMA MULIA;SURABAYA JATIM;;;;MR.JUMIN;Y;N;USER0007;2021-11-04 15:12:08.527;USER0007;2021-11-04 15:12:08.553;NULL
640;920;CV MEGAN THEO;KAKENTURAN KEC MAESA;081340517692;;;RIVAD L;Y;N;USER0008;2021-12-20 10:10:18.290;USER0008;2021-12-20 10:10:18.337;NULL
641;921;HARY F TANIA;BITUNG;;;;HARY TANIA;Y;N;USER0007;2021-12-22 10:30:52.573;USER0007;2021-12-22 10:30:52.607;NULL
642;922;VIDO GARMENT;JLN SIDOSERMO INDAH NO 19 WONOGOLO SURABAYA;085730141717;;;SRI;Y;N;USER0008;2021-12-30 10:36:19.107;USER0008;2021-12-30 10:36:19.137;NULL
643;923;TOKO ANUGERAH KOMPUTER;MANADO;;;;CIE EBBY;Y;N;USER0007;2022-01-18 13:15:35.550;USER0007;2022-01-19 11:32:10.017;NULL
644;924;PT GASKINDO SENTOSA;JAKARTA;;;;ROIDA;Y;N;USER0007;2022-01-25 11:47:36.993;USER0007;2022-01-25 11:48:34.680;NULL
645;925;ES  R I A;BITUNG WANGURER;;;;RIA;Y;N;USER0007;2022-01-28 09:43:06.977;USER0007;2022-01-28 09:43:07.010;NULL
646;926;IBU LIWAN KASIM;BITUNG;;;;MS LIWAN;Y;N;USER0007;2022-02-22 14:42:30.467;USER0007;2022-02-22 14:42:30.483;NULL
647;927;PT.MAKMUR BERKAT;PASAR BERSEHATI MANADO;082188219181;;;CI JANE;Y;N;USER0008;2022-03-07 09:34:37.177;USER0008;2022-03-07 09:34:44.033;NULL
648;928;"PALMTOP VEGEOIL PRODUCTS ";JOHOR MALAYSIA;;;;ALVIN;Y;N;USER0008;2022-03-14 15:23:43.700;USER0008;2022-03-15 14:06:42.897;NULL
649;929;PT.TIRTA BUANA KEMINDO;KEL RAWA TERATE KEC CAKUNG JAWA TIMUR;082125185911;;;BP TAMBA TUA;Y;N;USER0008;2022-03-15 17:23:27.740;USER0008;2022-03-15 17:23:27.770;NULL
650;930;CV.SUMBER REJEKI;MAUMBI SULAWESI UTARA;082346923338;;;BP.JUL;Y;N;USER0008;2022-03-21 10:08:11.267;USER0008;2022-03-21 10:08:11.330;NULL
651;931;PT.WAHANA TIRTASARI;MEDAN DELI MEDAN;081264593599;;;IBU JOYCELIN;Y;N;USER0008;2022-03-21 13:55:13.830;USER0008;2022-03-21 13:55:13.863;NULL
652;932;BENGKEL SERBA BISA;BITUNG RUKO PATETEN;;;;SUKUR;Y;N;USER0007;2022-04-13 16:45:16.947;USER0007;2022-04-13 16:45:16.963;NULL
653;933;PT KAPITAN;SURABAYA;;;ernestleonata@yahoo.co.id;BP.ERNEST;Y;N;USER0008;2022-04-14 13:28:13.977;USER0008;2022-04-14 13:28:14.010;NULL
654;934;"BPK. SAJIDIN  ";BITUNG WINENET;;;;PAK JIDIN;Y;N;USER0007;2022-05-19 19:34:59.440;USER0007;2022-05-19 19:34:59.470;NULL
655;935;UD.SOLAGRATIA;WATUDAMBO;085340008191;;;NN;Y;N;USER0008;2022-05-20 22:13:30.940;USER0008;2025-09-09 16:38:19.267;NULL
656;936;GUDANG AKI BITUNG Amelisa;BITUNG MADIDIR;;;;UDANG AKI;Y;N;USER0007;2022-06-15 15:04:16.930;USER0007;2025-01-17 14:03:52.297;NULL
657;937;CV KEMBAR SUKSES BERKAH;MAKASSAR;;;;NURUL HUDA;Y;N;USER0007;2022-06-28 13:51:04.567;USER0007;2022-06-28 13:51:04.597;NULL
658;938;"PT.MITRA ABADI METALINDO ";KALIRUNGKUT RUNGKUT SURABAYA;082226507453;082330835977;;YOHANA;Y;N;USER0008;2022-06-29 15:09:52.973;USER0008;2023-01-19 15:20:43.007;NULL
659;939;ANEKA LOGAM;RUKO ATETEN;;;;HANNY;Y;N;USER0008;2022-07-14 15:29:47.780;USER0008;2022-07-14 15:29:47.797;NULL
660;940;PT SPLENDOR INOVASI INDONESIA;JAKARTA RUKOCITRA 2 EXT BLOK BD1;081931094706;;;MR.BILLY CHANDRA;Y;N;USER0007;2022-07-20 10:31:09.497;USER0007;2022-07-20 10:31:09.543;NULL
661;941;PT. OSMO MARINA MANDIRI;JAKARTA;;;;MS DESI;Y;N;USER0007;2022-08-09 13:39:42.997;USER0007;2022-08-09 13:39:43.043;NULL
662;942;PT. PUTRA ABTAR  MANDIRI;JLN GOLF RAYA NO 5A ARCAMANIK KOTA BANDUNG;08112356561;02263741791;Putraabtarmandiri@gmail.c;BP.IRVAN;Y;N;USER0008;2022-09-02 13:15:22.413;USER0008;2022-09-02 13:16:50.770;NULL
663;943;JESSICA LINGKAN SITUNI;TUUTU TONDANO BARAT;082231468450;;;ALFA;Y;N;USER0008;2022-09-05 08:44:04.137;USER0008;2022-09-05 08:44:04.167;NULL
664;944;RAINBOW ARTDESIGN;MANEMBO NEMBO ATAS BITUNG;;;;BP.YUSUF;Y;N;USER0008;2022-09-07 15:32:35.157;USER0008;2025-11-04 13:44:45.903;NULL
665;945;PT MITA JAYA MANDIRI;JAKARTA;;;;IBU RINA;Y;N;USER0007;2022-09-14 14:28:47.420;USER0007;2022-09-14 14:28:47.453;NULL
666;946;BORDIR MANIA;MTC KAWASAN MEGA MAS;;;;NN;Y;N;USER0008;2022-09-27 13:59:31.757;USER0008;2022-09-27 13:59:31.803;NULL
667;947;PT ARTA SAMUDERA PASIFIK;BITUNG;;;;KO TEDDY;Y;N;USER0007;2022-09-28 10:51:38.473;USER0007;2022-09-28 10:52:16.427;NULL
668;948;PT INDOMINA GRACIA;BITUNG;;;;INDOMINA GRACIA PT;Y;N;USER0007;2022-10-10 16:34:34.673;USER0007;2022-10-10 16:34:34.703;NULL
669;949;CORRY KARAMBUT;WANGURER;;;;CORRY;Y;N;USER0008;2022-10-28 11:38:36.147;USER0008;2022-10-28 11:38:36.177;NULL
670;950;7 WIRA KIMIA;TIKALA MANADO;08114312400;;;NN;Y;N;USER0008;2022-11-09 11:52:50.383;USER0008;2022-11-09 11:52:50.397;NULL
671;951;UTAMA JAYA TEKNIK;SURABAYA;;;;MS ANGGI;Y;N;USER0007;2022-11-21 15:09:56.200;USER0007;2022-11-21 15:09:56.233;NULL
672;952;PT.ULAM LAUT;SAGERAT;;;;BP.BOBBY;Y;N;USER0008;2022-11-22 09:42:07.657;USER0008;2022-11-22 09:42:07.690;NULL
673;953;TK.MAJESTIK;PATETEN BITUNG;081253778172;;;CI;Y;N;USER0008;2022-11-22 13:11:03.710;USER0008;2022-11-22 13:11:03.743;NULL
674;954;ABDUL RAHMAN;GIRIAN INDAH;085240858307;;;ABDUL;Y;N;USER0008;2022-11-22 16:41:23.857;USER0008;2022-11-22 16:45:54.180;NULL
675;955;CV BAMBOO JAYA TEKNIK;JAKARTA;;;;MR TONI;Y;N;USER0007;2022-11-24 13:14:49.420;USER0007;2022-11-24 13:14:49.450;NULL
676;956;YULIKE RUITANG;PASAR GIRIAN;081212480467;;;LIKE;Y;N;USER0008;2022-11-29 08:39:36.563;USER0008;2022-11-29 08:39:36.597;NULL
677;957;HENOCH SUMAMPOUW;MANEMBO NEMBO ATAS BITUNG;;;;HENOCH;Y;N;USER0008;2022-12-01 15:12:38.057;USER0008;2022-12-01 15:12:38.107;NULL
678;958;PT.SURYA CABE GEMILANG;MOJO KAB KEDIRI JAWA TIMUR;085746011003;082141793662;;BP.MAHFUD;Y;N;USER0008;2023-02-23 10:36:07.363;USER0008;2023-02-23 10:36:07.393;NULL
679;959;PT.BALI MAYA PERMAI FOOD;KABUPATEN JEMBRANA BALI;;;;MR.DON;Y;N;USER0008;2023-03-24 16:42:09.520;USER0008;2023-03-27 08:56:07.717;NULL
680;960;TOKO BALI;BITUNG;;;;CI;Y;N;USER0008;2023-03-27 15:17:51.223;USER0008;2023-03-27 15:17:51.263;NULL
681;961;VIDYA HERBS PVT LTD;BANGALORE INDIA;;;noor.ahmad@vidyaglobaldmc;NOOR AHMAD;Y;N;USER0008;2023-03-29 15:17:40.457;USER0008;2023-03-29 15:17:40.473;NULL
682;962;HARMONI COMPUTER;SAMRAT MANADO;085244636993;;;NN;Y;N;USER0008;2023-04-19 09:54:41.083;USER0008;2023-04-19 09:54:41.117;NULL
683;963;"TOKO SEDERHANA ";BITUNG RUKO PATETEN;;;;TOKO SEDERHANA;Y;N;USER0007;2023-05-16 15:43:50.137;USER0007;2023-05-16 15:43:50.170;NULL
684;964;TOKO BINTANG HP MANADO;"MANADO, MEGA MALL ";;;;BINTANG;Y;N;USER0007;2023-05-17 08:55:52.513;USER0007;2023-05-17 08:55:52.540;NULL
685;965;BUANA TEKNIK AC DAN REFRIGERATION;JL. GARUDA MANADO;;;;DAVID;Y;N;USER0007;2023-05-19 09:54:48.713;USER0007;2023-05-19 09:54:48.743;NULL
686;966;CV ELCOVENANT;KEL WANGURER BARAT KECAMATAN MADIDIR;;;;SEPTIANI YAP;Y;N;USER0007;2023-05-23 11:24:17.407;USER0007;2023-05-23 11:24:17.430;NULL
687;967;TUNA SERVICES SINGAPORE PTE LTD;NORTH SPRING BIZHUB SINGAPORE;66558233;66550486;peace@tunaservices.com.sg;Peacey Loi;Y;N;USER0008;2023-06-07 10:44:30.357;USER0008;2023-06-07 10:44:30.390;NULL
688;968;UKROLIYA LTD;UKRAINE;380983396914;;sofia@ta-trade.com;SOFIA ZHOLOBOVA;Y;N;USER0008;2023-06-12 17:11:31.763;USER0008;2023-06-28 10:41:55.400;NULL
689;969;JESSE RONDONUWU;AIRMADIDI MINAHASA UTARA;081244123226;;;JESSE;Y;N;USER0008;2023-06-19 14:02:37.967;USER0008;2023-06-19 14:02:37.997;NULL
690;970;CV MAKA TOU;"KAKAS BARAT ";082195041988;;;IBU STEVA;Y;N;USER0008;2023-07-04 13:17:04.917;USER0008;2023-07-04 13:17:04.957;NULL
691;971;PT NAGAMAS BAN;MANADO;;;;RIGEL;Y;N;USER0007;2023-07-05 15:54:04.140;USER0007;2023-07-05 15:54:04.187;NULL
692;972;CV CAHAYA PUTRA MANDIRI;JAKARTA;;;;MS DIAN;Y;N;USER0007;2023-07-11 09:35:55.117;USER0007;2023-07-11 09:35:55.167;NULL
693;973;TOKO PELITA;TIKALA MANADO;;;;NN;Y;N;USER0008;2023-07-25 14:26:30.327;USER0008;2023-07-25 14:26:30.373;NULL
694;974;CV UNITECH TUNGGAL;MANADO;085394999998;;;MR FERDY SAKUL;Y;N;USER0007;2023-07-27 09:18:31.750;USER0007;2023-07-27 09:18:31.797;NULL
695;975;CV RAFLINDO MULTI SKIL;BITUNG;;;;MR. HARDI MALA;Y;N;USER0007;2023-08-11 14:43:41.447;USER0007;2023-08-11 14:43:41.477;NULL
696;976;TECHNICAL,LLC;2450 SEVERN AVE STE 210 METAIRIE LA;5047330300;;invoices@tcal.com;NN;Y;N;USER0008;2023-08-16 14:53:32.557;USER0008;2023-08-16 14:53:32.630;NULL
697;977;PT MANDIRI BAJA STEEL;GIRIAN;08114352525;;;KO;Y;N;USER0008;2023-08-21 11:26:07.397;USER0008;2023-08-22 08:57:41.947;NULL
698;978;PT.KLX LOGIX;MITRA SUNTER JAKARTA;;;;MAULIDA;Y;N;USER0008;2023-08-25 15:12:53.897;USER0008;2023-08-25 15:12:53.940;NULL
699;979;PT BERCA MANDIRI PERKASA;JL. WALANDA MARAMIS NO 155 BITUNG TENGAH;;;;MR DIDIK DARMADI;Y;N;USER0007;2023-08-28 11:12:00.840;USER0007;2023-08-28 11:12:00.893;NULL
700;980;UD KHARISMA;GIRIAN ATAS;081340067064;;;ANDRIS LESAR;Y;N;USER0008;2023-08-30 11:40:55.123;USER0008;2023-08-30 11:40:55.163;NULL
701;981;BP.RUSDIANTO;SAGERAT BITUNG;08239460633;;;RUSDIANTO;Y;N;USER0008;2023-09-01 10:51:04.520;USER0008;2023-09-01 10:51:04.567;NULL
702;982;Shandong INNOVASTER;CHINA;;;;JORGE T CUI;Y;N;USER0007;2023-09-25 10:29:25.447;USER0007;2023-09-25 10:29:25.483;NULL
703;983;PT DWIPA MEGAH LESTARI;KALIDERES JAKARTA BARAT;082298061848;0215440255;;SHINTA AUDRIA;Y;N;USER0008;2023-09-25 10:57:54.337;USER0008;2023-09-25 10:57:54.380;NULL
704;984;HARDEN TIE;TAMAN PONDOK CABE TANGERANG SELATAN;08568749929;;;BP APROM;Y;N;USER0008;2023-10-05 13:56:37.963;USER0008;2023-10-05 13:56:37.997;NULL
705;985;PT PUTRA ABADI TRANS;PATETEN BITUNG;;;;LINUS;Y;N;USER0008;2023-10-12 10:32:08.077;USER0008;2023-10-12 10:32:08.107;NULL
706;986;AGUS SANTOSO;KAUDITAN MINAHASA UTARA;082250494606;;;AGUS;Y;N;USER0008;2023-10-20 10:02:11.157;USER0008;2023-10-20 10:02:11.187;NULL
707;987;STEYVA M KAWONAL A Md T;MANADO;082195041988;;;STEYVA;Y;N;USER0008;2023-10-30 10:48:02.927;USER0008;2025-03-05 11:09:01.120;NULL
708;988;ALFAMART;BITUNG;;;;NN;Y;N;USER0008;2023-10-30 13:10:40.883;USER0008;2023-10-30 13:10:40.913;NULL
709;989;NIKITAWAYA JAYA ABADI;TONDANO SELATAN MINAHASA;081244717855;;;MALVIN;Y;N;USER0008;2023-11-01 10:13:57.430;USER0008;2023-11-01 10:13:57.460;NULL
710;990;AN PING MAO OU WIRE MESH PRODUCTS;HEBEI PROVINCE CHINA;;;lby@norsouth.cn;Peter;Y;N;USER0008;2023-11-01 10:24:22.877;USER0008;2023-11-01 10:24:22.940;NULL
711;991;PT ANUGRAH BORNEO LANGGENG;SURABAYA, JATIM;;;;MR ABRAR;Y;N;USER0007;2023-11-21 10:00:41.890;USER0007;2023-11-21 10:00:41.903;NULL
712;992;CV. MITRA GAS SERVICE;BITUNG;;;;ALKY KALIGANG;Y;N;USER0007;2023-11-23 09:56:46.997;USER0007;2023-11-23 09:56:47.030;NULL
713;993;PT.INTEGRAL DATA PRIMA;JAKARTA;081119920088;;;NN;Y;N;USER0008;2023-12-04 10:18:21.063;USER0008;2023-12-04 10:18:21.093;NULL
714;994;UD.ESRIA BITUNG;WANGURER;;;;ES RIA;Y;N;USER0007;2023-12-11 14:00:18.277;USER0007;2023-12-11 14:00:18.327;NULL
715;995;STEVANUS AWALOEI;BITUNG;;;;KO INYO;Y;N;USER0008;2023-12-22 12:56:52.440;USER0008;2023-12-22 12:56:52.473;NULL
716;996;PT SAMUDERA NAGA GLOBAL;SURABAYA;;;;HARUN;Y;N;USER0008;2024-01-04 11:01:40.363;USER0008;2024-01-04 11:01:40.393;NULL
717;997;BLE Technologies sales and service;Hernan Cortes St Brgy  Banilad Mandaue City  6014 Cebu  Philippines;;;;ELMER L  BARUG ECE;Y;N;USER0007;2024-01-05 09:29:53.427;USER0007;2024-01-05 09:29:53.473;NULL
718;998;PT KAPAL SAKTI NUSANTARA;JAKARTA;;;;MS YUNI;Y;N;USER0007;2024-01-10 16:04:16.733;USER0007;2024-01-10 16:04:16.747;NULL
719;999;CV DYVERCA;MANADO BUHA MAPANGET PERUM CAMAR BUHA;;;;CHRISTIAN;Y;N;USER0007;2024-01-15 15:11:57.783;USER0007;2024-01-15 15:11:57.820;NULL
720;1000;A & S Thai Works Co., Ltd;SAMUTPRAKARN THAILAND;6623131540;;;WICHAI;Y;N;USER0008;2024-01-16 13:30:05.533;USER0008;2024-01-16 13:30:05.560;NULL
721;1001;MR SUPANDRI;"BITUNG    ";;;;MR SUPANDRI;Y;N;USER0007;2024-01-17 13:35:17.023;USER0007;2024-01-17 13:35:17.050;NULL
722;1002;PT MAYEKAWA INDONESIA;JAKARTA SELATAN;;;;MR SYAFRIADI;Y;N;USER0007;2024-01-26 11:30:30.477;USER0007;2024-01-26 11:30:30.523;NULL
723;1003;PT ARTA KEMAS INDONESIA;MOJOKERTO JAWA TIMUR;085232034060;;teguh.s@artakemas.com;TEGUH;Y;N;USER0008;2024-01-29 09:33:01.147;USER0008;2024-01-29 09:33:01.187;NULL
724;1004;CRESENDO;BAHU  MANADO;082346358823;;;LANY;Y;N;USER0008;2024-02-06 14:01:49.557;USER0008;2024-02-06 14:01:49.600;NULL
725;1005;PT MEX GLACIES SEJAHTERA;BITUNG;;;;MEX;Y;N;USER0007;2024-02-13 10:41:06.487;USER0007;2024-02-13 10:41:06.517;NULL
726;1006;Ar Hendrik S Suriandjo IAI;RANOTANA WERU KEC WANEA MANADO;081340103081;;hsurianjo@gmail.com;Suriandjo;Y;N;USER0008;2024-03-18 12:08:19.587;USER0008;2024-03-18 12:08:19.617;NULL
727;10007;M GLOBAL LOGISTICS;KADOODAN,MADIDIR BITUNG;085375354490;;;BP.IKHLAS;Y;N;USER0008;2024-03-20 15:15:23.257;USER0008;2024-04-09 10:32:53.257;NULL
728;1008;OKTAPIANUS GAGHAUNA;GIRIAN PERMAI;;;;BP.APE;Y;N;USER0008;2024-04-09 10:34:22.667;USER0008;2024-04-22 11:15:22.617;NULL
729;1009;CV TANGGA BATU;MANEMBO-NEMBO BITUNG;082185060244;;batutangga@ymail.com;MARLEIN TUJU;Y;N;USER0008;2024-04-15 15:15:40.087;USER0008;2024-04-15 15:15:40.110;NULL
730;1010;SURYA DJAYA ABADI;BEKASI;085717211418;;sales.suryadjaya@gmail.co;Bagas;Y;N;USER0008;2024-04-17 10:12:15.033;USER0008;2024-04-17 10:12:15.080;NULL
731;1011;PT CIPTA BAHARI SEJUK;KALIDERES JAKARTA BARAT;085867274424;;afifahcbs802@gmail.com;ICHLAS;Y;N;USER0008;2024-04-24 09:27:44.037;USER0008;2024-04-24 15:55:54.990;NULL
732;1012;SEALED AIR HONG KONG LTD;HONGKONG;08111938405;;Lajur.Prasetyo@sealedair.;Lajur;Y;N;USER0008;2024-05-13 10:07:33.087;USER0008;2024-05-13 10:07:33.117;NULL
733;1013;FROIKE BERDAME;BITUNG;;;;FROIKE;Y;N;USER0008;2024-05-27 18:14:30.937;USER0008;2024-05-27 18:14:30.953;NULL
734;1014;PT SEHAT CERAH INDONESIA;SIDOARJO JAWA TIMUR;08113642306;;alif.rachmad@sehatcerahin;Alif;Y;N;USER0008;2024-05-27 23:51:40.767;USER0008;2024-05-27 23:51:40.797;NULL
735;1015;MARTINA LAHUTUNG;WANGURER BITUNG;;;;IBU TINA;Y;N;USER0008;2024-05-29 17:32:50.610;USER0008;2024-05-29 17:32:50.623;NULL
736;1016;PT.FORINDOPRIMA PERKASA;SURABAYA;0317344764;0317344765;;NICO;Y;N;USER0008;2024-06-03 22:05:48.953;USER0008;2024-06-03 22:05:48.987;NULL
737;1017;ISAK KALETUANG;AERTEMBAGA BITUNG;;;;ISAK;Y;N;USER0008;2024-06-03 23:47:21.000;USER0008;2024-06-04 00:12:18.203;NULL
738;1018;PT METTLER TOLEDO INDONESIA;BEKASI  JAWA BARAT;02129453919;02129453915;;BU FIGO;Y;N;USER0008;2024-06-12 22:14:23.577;USER0008;2024-06-12 22:14:23.610;NULL
739;1019;SOLANO,LLC;ST.LOUIS MISSOURI USA;;;;MARYLOU BUYCO;Y;N;USER0008;2024-06-21 15:06:13.917;USER0008;2024-06-21 15:06:13.933;NULL
740;1020;PT PRIMABOX ADIPERKASA;PANDAAN SURABAYA;083831027357;0343633780;;YUSUF;Y;N;USER0008;2024-07-03 08:56:04.250;USER0008;2024-07-03 08:57:37.887;NULL
741;1021;CV ANUGERAH PRIMA PACKAGING;GEDANGAN SIDOARJO;;;;SAMUEL GOENAWAN;Y;N;USER0008;2024-07-03 09:37:50.940;USER0008;2024-07-03 09:37:50.970;NULL
742;1022;TK.KARYA BANGUNAN;JLN 46 MADIDIR;081340056364;;;ROBERT;Y;N;USER0008;2024-07-30 21:46:53.903;USER0008;2024-07-30 21:46:53.933;NULL
743;1023;GOLDEN MITRA INTI PERKASA PT;MANADO;;;;JENDRY;Y;N;USER0008;2024-08-01 09:11:11.607;USER0008;2024-08-01 09:11:11.637;NULL
744;1024;PT PAHALA BAHARI NUSANTARA;CIKARANG;02189906706;;;NN;Y;N;USER0008;2024-08-02 17:22:09.930;USER0008;2024-08-02 17:22:09.960;NULL
745;1025;HEBEI JUNQIN INTENATIONAL TRADE CO LTD;SHIJIAZHUANG CHINA;008618633056893;;;PETER LI;Y;N;USER0008;2024-08-07 13:53:00.060;USER0008;2025-09-01 17:17:27.627;NULL
746;1026;PT LABODIA PRIMA;JAKARTA UTARA;085319317799;;;UFA;Y;N;USER0008;2024-08-15 09:28:39.297;USER0008;2024-08-15 09:28:39.343;NULL
747;1027;PT SAMI SURYA PERKASA;GROGOL SUKOHARJO;0271621749;;samisuryaperkasa@gmail.co;DIMA KUSUMA;Y;N;USER0008;2024-08-22 10:02:26.587;USER0008;2024-08-22 10:02:26.620;NULL
748;1028;PT NOVENTIQ SERVICES INDONESIA;GONDANGDIA,MENTENG,JAKARTA PUSAT;;;INDONESIA@NOVENTIQ.COM;SUSAN SIAHAYA;Y;N;USER0008;2024-09-04 11:56:01.443;USER0008;2024-09-04 11:56:01.477;NULL
749;1029;PT TRIDOMINITA;BITUNG;;;;DANIEL;Y;N;USER0008;2024-09-06 15:45:56.413;USER0008;2024-09-06 15:45:56.460;NULL
750;1030;SWETSEN YULIS SIDE;MANEMBO-NEMBO ATAS;;;;IKSAN;Y;N;USER0008;2024-09-12 09:57:02.340;USER0008;2024-09-12 09:57:02.387;NULL
751;1031;MK HOUSEWARE;BITUNG;;;;NN;Y;N;USER0008;2024-09-24 15:46:01.020;USER0008;2024-09-24 15:46:01.050;NULL
752;1032;FEBBY DE QUELJOE;MADIDIR BITUNG;;;;FEBBY;Y;N;USER0008;2024-09-30 15:37:30.580;USER0008;2024-09-30 15:37:30.600;NULL
753;1033;BALAI PENGUJIAN DAN SERTIFIKASI MUTU BARANG;MAKASSAR;0411441239;;;THEO;Y;N;USER0008;2024-10-04 14:41:37.327;USER0008;2024-10-04 14:41:37.357;NULL
754;1034;THEOBALDUS JEROGUN;MAKASSAR;0411441239;;;THEO;Y;N;USER0008;2024-10-04 14:42:22.893;USER0008;2024-10-04 14:42:22.913;NULL
755;1035;MR. FERDY SAKUL;TOMOHON;;;;FERDY SAKUL;Y;N;USER0007;2024-10-04 16:16:30.317;USER0007;2024-10-04 16:16:30.357;NULL
756;1036;PT MANDIRI INDONUSA PERKASA;WTC MANGGA DUA LT G BLOK A NO 35 JL MANGGA DUA RAYA KAV 8 JAKARTA UTARA 14430;;;;MR IWAN CHRISTANTO;Y;N;USER0007;2024-10-08 13:19:07.530;USER0007;2024-10-08 13:19:07.560;NULL
757;1037;MYCOM KOREA CO LTD;KOREA;;;;MR HONG;Y;N;USER0008;2024-10-30 14:49:23.367;USER0008;2024-10-30 14:49:23.400;NULL
758;1038;HOKI PRINTING;MADIDIR BITUNG;085240585432;;;NN;Y;N;USER0008;2024-10-30 16:02:57.443;USER0008;2024-10-30 16:02:57.470;NULL
759;1039;PT NEWLONG INDONESIA;JAKARTA;087878694444;02179195945;ptnewlongindonesia@gmail.;SUHARJOSO;Y;N;USER0008;2024-11-06 09:57:00.207;USER0008;2024-11-06 09:57:00.247;NULL
760;1040;PT SEVEN MOUNTAIN INTERNATIONAL;RUKO GOLDEN BOULEVARD BLOK U NO 12;08118193503;;JUMRONI@ATRS.CO.ID;JUMRONI;Y;N;USER0008;2024-11-28 11:31:54.220;USER0008;2024-11-28 11:31:54.250;NULL
761;1041;CV CAHAYA NABATI;MANADO;;;;KO MING;Y;N;USER0008;2024-12-05 11:31:28.917;USER0008;2024-12-05 11:31:28.947;NULL
762;1042;BENGKEL PELITA BAPAK ABDUL K RARUNG;BITUNG SAGERAT;;;;BAPAK ABDUL K RARUNG;Y;N;USER0007;2024-12-20 11:02:42.513;USER0007;2024-12-20 11:02:42.527;NULL
763;1043;STARLINK;JAKARTA;WEBSITE;;;ADMIN;Y;N;USER0008;2024-12-20 15:39:52.427;USER0008;2024-12-20 15:39:52.460;NULL
764;1044;PT LOS GROSIR ALFA;AIRMADIDI ATAS MINAHASA UTARA;082347301214;;;RYANA;Y;N;USER0008;2025-01-10 11:25:47.010;USER0008;2025-01-10 11:25:47.040;NULL
765;10045;UTAMY T GUNARTO;WINENET;081372113359;;;TAMI;Y;N;USER0008;2025-01-13 09:39:52.357;USER0008;2025-01-13 09:39:52.403;NULL
766;1045;BENGKEL IMANUEL;BITUNG MADIDIR;;;;IMANUEL;Y;N;USER0007;2025-01-14 14:30:59.877;USER0007;2025-01-14 14:30:59.907;NULL
767;1046;CV PERDANA TEKNIK MAKMUR JAYA;SURABAYA;;;;MS TIA;Y;N;USER0007;2025-01-15 10:40:53.463;USER0007;2025-01-15 10:40:53.493;NULL
